ENSP00000000233	ARF5	DOID:535	Sleep disorder	TIGA	MeanRankScore = 12	0.628
ENSP00000310670	CCAR2	DOID:535	Sleep disorder	TIGA	MeanRankScore = 18	0.717
ENSP00000310721	CYP7B1	DOID:1595	Endogenous depression	TIGA	MeanRankScore = 74	1.620
ENSP00000310796	THAP2	DOID:9296	Cleft lip	TIGA	MeanRankScore = 69	1.529
ENSP00000310801	LKAAEAR1	DOID:0050425	Restless legs syndrome	TIGA	MeanRankScore = 93	1.945
ENSP00000310801	LKAAEAR1	DOID:114	Heart disease	TIGA	MeanRankScore = 39	1.044
ENSP00000310801	LKAAEAR1	DOID:14221	Abdominal obesity-metabolic syndrome 1	TIGA	MeanRankScore = 27	0.864
ENSP00000310832	CTSF	DOID:535	Sleep disorder	TIGA	MeanRankScore = 88	1.861
ENSP00000310842	FANCI	DOID:10871	Age related macular degeneration	TIGA	MeanRankScore = 23	0.799
ENSP00000310842	FANCI	DOID:1094	Attention deficit hyperactivity disorder	TIGA	MeanRankScore = 6	0.542
ENSP00000310842	FANCI	DOID:535	Sleep disorder	TIGA	MeanRankScore = 26	0.841
ENSP00000310928	PPARD	DOID:535	Sleep disorder	TIGA	MeanRankScore = 47	1.179
ENSP00000310933	MADD	DOID:10286	Prostate carcinoma	TIGA	MeanRankScore = 4	0.509
ENSP00000310933	MADD	DOID:1067	open-angle glaucoma	TIGA	MeanRankScore = 46	1.163
ENSP00000310933	MADD	DOID:10763	Hypertension	TIGA	MeanRankScore = 55	1.303
ENSP00000310933	MADD	DOID:1094	Attention deficit hyperactivity disorder	TIGA	MeanRankScore = 11	0.620
ENSP00000310933	MADD	DOID:1595	Endogenous depression	TIGA	MeanRankScore = 64	1.444
ENSP00000310933	MADD	DOID:178	Vascular disease	TIGA	MeanRankScore = 84	1.783
ENSP00000310933	MADD	DOID:535	Sleep disorder	TIGA	MeanRankScore = 66	1.487
ENSP00000310933	MADD	DOID:6713	Cerebrovascular disease	TIGA	MeanRankScore = 58	1.346
ENSP00000310998	NAGPA	DOID:10286	Prostate carcinoma	TIGA	MeanRankScore = 40	1.072
ENSP00000311032	CASP3	DOID:13378	Kawasaki disease	TIGA	MeanRankScore = 39	1.054
ENSP00000311035	CD200R1	DOID:4481	Allergic rhinitis	TIGA	MeanRankScore = 5	0.527
ENSP00000311035	CD200R1	DOID:7148	Rheumatoid arthritis	TIGA	MeanRankScore = 5	0.527
ENSP00000311083	CKS1B	DOID:0050589	Inflammatory bowel disease	TIGA	MeanRankScore = 49	1.203
ENSP00000311083	CKS1B	DOID:10286	Prostate carcinoma	TIGA	MeanRankScore = 51	1.240
ENSP00000311083	CKS1B	DOID:1094	Attention deficit hyperactivity disorder	TIGA	MeanRankScore = 41	1.087
ENSP00000311083	CKS1B	DOID:2513	Basal cell carcinoma	TIGA	MeanRankScore = 39	1.056
ENSP00000311083	CKS1B	DOID:3459	Breast carcinoma	TIGA	MeanRankScore = 47	1.175
ENSP00000311083	CKS1B	DOID:4001	Ovarian carcinoma	TIGA	MeanRankScore = 47	1.175
ENSP00000311083	CKS1B	DOID:8923	Skin melanoma	TIGA	MeanRankScore = 86	1.825
ENSP00000311122	TMEM52	DOID:0050211	Swine influenza	TIGA	MeanRankScore = 36	0.997
ENSP00000311127	VEGFB	DOID:1094	Attention deficit hyperactivity disorder	TIGA	MeanRankScore = 10	0.608
ENSP00000311127	VEGFB	DOID:12306	Vitiligo	TIGA	MeanRankScore = 31	0.921
ENSP00000311127	VEGFB	DOID:8778	Crohn's disease	TIGA	MeanRankScore = 11	0.612
ENSP00000311127	VEGFB	DOID:8893	Psoriasis	TIGA	MeanRankScore = 8	0.567
ENSP00000311127	VEGFB	DOID:986	Alopecia areata	TIGA	MeanRankScore = 26	0.843
ENSP00000311165	AQP1	DOID:0080001	Bone disease	TIGA	MeanRankScore = 95	1.978
ENSP00000311165	AQP1	DOID:585	Nephrolithiasis	TIGA	MeanRankScore = 83	1.766
ENSP00000311196	NPAS4	DOID:1094	Attention deficit hyperactivity disorder	TIGA	MeanRankScore = 6	0.538
ENSP00000311196	NPAS4	DOID:535	Sleep disorder	TIGA	MeanRankScore = 23	0.797
ENSP00000311219	TRIM59	DOID:14566	Disease of cellular proliferation	TIGA	MeanRankScore = 57	1.327
ENSP00000311221	ZMAT3	DOID:535	Sleep disorder	TIGA	MeanRankScore = 51	1.246
ENSP00000311257	STOX2	DOID:0050211	Swine influenza	TIGA	MeanRankScore = 39	1.042
ENSP00000311257	STOX2	DOID:0060224	Atrial fibrillation	TIGA	MeanRankScore = 12	0.624
ENSP00000311291	SLCO2A1	DOID:0050860	Colorectal adenoma	TIGA	MeanRankScore = 30	0.910
ENSP00000311291	SLCO2A1	DOID:9256	Colorectal cancer	TIGA	MeanRankScore = 95	1.986
ENSP00000311300	CTSW	DOID:2513	Basal cell carcinoma	TIGA	MeanRankScore = 10	0.604
ENSP00000311300	CTSW	DOID:3310	Atopic dermatitis	TIGA	MeanRankScore = 46	1.167
ENSP00000311300	CTSW	DOID:3459	Breast carcinoma	TIGA	MeanRankScore = 18	0.728
ENSP00000311300	CTSW	DOID:4481	Allergic rhinitis	TIGA	MeanRankScore = 23	0.801
ENSP00000311300	CTSW	DOID:8778	Crohn's disease	TIGA	MeanRankScore = 30	0.903
ENSP00000311313	CST6	DOID:14042	Bipolar I disorder	TIGA	MeanRankScore = 36	0.995
ENSP00000311318	ATG4D	DOID:1682	Congenital heart disease	TIGA	MeanRankScore = 70	1.542
ENSP00000311318	ATG4D	DOID:178	Vascular disease	TIGA	MeanRankScore = 95	1.988
ENSP00000311344	PPP2R1B	DOID:14268	Sclerosing cholangitis	TIGA	MeanRankScore = 46	1.154
ENSP00000311344	PPP2R1B	DOID:2841	Asthma	TIGA	MeanRankScore = 9	0.585
ENSP00000311364	MUCL1	DOID:4481	Allergic rhinitis	TIGA	MeanRankScore = 36	1.002
ENSP00000311401	DENND6A	DOID:3083	Chronic obstructive pulmonary disease	TIGA	MeanRankScore = 34	0.977
ENSP00000311429	ZWILCH	DOID:10286	Prostate carcinoma	TIGA	MeanRankScore = 60	1.382
ENSP00000311429	ZWILCH	DOID:535	Sleep disorder	TIGA	MeanRankScore = 24	0.817
ENSP00000311429	ZWILCH	DOID:5557	Testicular germ cell cancer	TIGA	MeanRankScore = 67	1.492
ENSP00000311430	RPL4	DOID:535	Sleep disorder	TIGA	MeanRankScore = 24	0.817
ENSP00000311436	ABRA	DOID:535	Sleep disorder	TIGA	MeanRankScore = 57	1.332
ENSP00000311447	ASPHD1	DOID:0060041	Autism spectrum disorder	TIGA	MeanRankScore = 39	1.042
ENSP00000311447	ASPHD1	DOID:14221	Abdominal obesity-metabolic syndrome 1	TIGA	MeanRankScore = 41	1.082
ENSP00000311447	ASPHD1	DOID:216	Dental caries	TIGA	MeanRankScore = 33	0.959
ENSP00000311447	ASPHD1	DOID:535	Sleep disorder	TIGA	MeanRankScore = 70	1.540
ENSP00000311449	RAB6A	DOID:1094	Attention deficit hyperactivity disorder	TIGA	MeanRankScore = 15	0.672
ENSP00000311469	GSTM1	DOID:3459	Breast carcinoma	TIGA	MeanRankScore = 36	0.999
ENSP00000311479	C11orf86	DOID:535	Sleep disorder	TIGA	MeanRankScore = 27	0.856
ENSP00000311486	C12orf66	DOID:9256	Colorectal cancer	TIGA	MeanRankScore = 16	0.695
ENSP00000311505	IQCB1	DOID:4481	Allergic rhinitis	TIGA	MeanRankScore = 70	1.551
ENSP00000311521	ZNF490	DOID:9675	Pulmonary emphysema	TIGA	MeanRankScore = 15	0.674
ENSP00000311528	GPR162	DOID:535	Sleep disorder	TIGA	MeanRankScore = 83	1.770
ENSP00000311579	TNKS	DOID:1826	Epilepsy	TIGA	MeanRankScore = 6	0.537
ENSP00000311579	TNKS	DOID:289	Endometriosis	TIGA	MeanRankScore = 34	0.976
ENSP00000311605	OR4B1	DOID:10763	Hypertension	TIGA	MeanRankScore = 28	0.871
ENSP00000311657	GRAMD2A	DOID:9256	Colorectal cancer	TIGA	MeanRankScore = 18	0.730
ENSP00000311684	SPEG	DOID:3083	Chronic obstructive pulmonary disease	TIGA	MeanRankScore = 8	0.564
ENSP00000311687	NIPAL4	DOID:3083	Chronic obstructive pulmonary disease	TIGA	MeanRankScore = 97	2.029
ENSP00000311695	CCDC85B	DOID:2513	Basal cell carcinoma	TIGA	MeanRankScore = 10	0.604
ENSP00000311695	CCDC85B	DOID:3459	Breast carcinoma	TIGA	MeanRankScore = 18	0.728
ENSP00000311695	CCDC85B	DOID:8778	Crohn's disease	TIGA	MeanRankScore = 30	0.903
ENSP00000311697	FGF5	DOID:0050801	Androgenic alopecia	TIGA	MeanRankScore = 95	1.982
ENSP00000311697	FGF5	DOID:0060224	Atrial fibrillation	TIGA	MeanRankScore = 76	1.649
ENSP00000311697	FGF5	DOID:10763	Hypertension	TIGA	MeanRankScore = 96	1.998
ENSP00000311697	FGF5	DOID:114	Heart disease	TIGA	MeanRankScore = 93	1.949
ENSP00000311697	FGF5	DOID:5844	Myocardial infarction	TIGA	MeanRankScore = 60	1.378
ENSP00000311697	FGF5	DOID:6713	Cerebrovascular disease	TIGA	MeanRankScore = 4	0.507
ENSP00000311697	FGF5	DOID:784	Chronic kidney disease	TIGA	MeanRankScore = 18	0.722
ENSP00000311747	RBM14	DOID:535	Sleep disorder	TIGA	MeanRankScore = 89	1.866
ENSP00000311816	REST	DOID:10871	Age related macular degeneration	TIGA	MeanRankScore = 45	1.144
ENSP00000311816	REST	DOID:1094	Attention deficit hyperactivity disorder	TIGA	MeanRankScore = 48	1.191
ENSP00000311816	REST	DOID:114	Heart disease	TIGA	MeanRankScore = 92	1.936
ENSP00000311816	REST	DOID:5844	Myocardial infarction	TIGA	MeanRankScore = 38	1.035
ENSP00000311825	CTBP2	DOID:10003	Sensorineural hearing loss	TIGA	MeanRankScore = 80	1.717
ENSP00000311825	CTBP2	DOID:10286	Prostate carcinoma	TIGA	MeanRankScore = 48	1.185
ENSP00000311827	MSL2	DOID:0060224	Atrial fibrillation	TIGA	MeanRankScore = 57	1.330
ENSP00000311827	MSL2	DOID:1094	Attention deficit hyperactivity disorder	TIGA	MeanRankScore = 15	0.675
ENSP00000311827	MSL2	DOID:114	Heart disease	TIGA	MeanRankScore = 71	1.566
ENSP00000311827	MSL2	DOID:14221	Abdominal obesity-metabolic syndrome 1	TIGA	MeanRankScore = 23	0.799
ENSP00000311827	MSL2	DOID:5844	Myocardial infarction	TIGA	MeanRankScore = 47	1.171
ENSP00000311833	SLC37A2	DOID:10286	Prostate carcinoma	TIGA	MeanRankScore = 48	1.185
ENSP00000311857	PTPN2	DOID:10608	Celiac disease	TIGA	MeanRankScore = 81	1.742
ENSP00000311857	PTPN2	DOID:1107	Esophageal carcinoma	TIGA	MeanRankScore = 65	1.471
ENSP00000311857	PTPN2	DOID:1459	Hypothyroidism	TIGA	MeanRankScore = 15	0.675
ENSP00000311857	PTPN2	DOID:1749	Squamous cell carcinoma	TIGA	MeanRankScore = 65	1.471
ENSP00000311857	PTPN2	DOID:676	Juvenile rheumatoid arthritis	TIGA	MeanRankScore = 77	1.665
ENSP00000311857	PTPN2	DOID:7148	Rheumatoid arthritis	TIGA	MeanRankScore = 92	1.936
ENSP00000311857	PTPN2	DOID:7188	Autoimmune thyroiditis	TIGA	MeanRankScore = 15	0.671
ENSP00000311857	PTPN2	DOID:8577	Ulcerative colitis	TIGA	MeanRankScore = 61	1.402
ENSP00000311857	PTPN2	DOID:8778	Crohn's disease	TIGA	MeanRankScore = 93	1.942
ENSP00000311899	DAW1	DOID:12236	Primary biliary cholangitis	TIGA	MeanRankScore = 12	0.626
ENSP00000311899	DAW1	DOID:4481	Allergic rhinitis	TIGA	MeanRankScore = 51	1.236
ENSP00000311899	DAW1	DOID:8577	Ulcerative colitis	TIGA	MeanRankScore = 41	1.087
ENSP00000311905	LTBP4	DOID:13378	Kawasaki disease	TIGA	MeanRankScore = 73	1.600
ENSP00000311905	LTBP4	DOID:3083	Chronic obstructive pulmonary disease	TIGA	MeanRankScore = 64	1.442
ENSP00000311962	GGA2	DOID:585	Nephrolithiasis	TIGA	MeanRankScore = 38	1.036
ENSP00000311977	DUS3L	DOID:0060262	Gallbladder disease	TIGA	MeanRankScore = 44	1.125
ENSP00000311977	DUS3L	DOID:10211	Cholelithiasis	TIGA	MeanRankScore = 23	0.801
ENSP00000311977	DUS3L	DOID:10871	Age related macular degeneration	TIGA	MeanRankScore = 69	1.538
ENSP00000312017	TLCD3A	DOID:10286	Prostate carcinoma	TIGA	MeanRankScore = 90	1.886
ENSP00000312021	FUT1	DOID:0060262	Gallbladder disease	TIGA	MeanRankScore = 85	1.809
ENSP00000312021	FUT1	DOID:0080208	non-alcoholic fatty liver disease	TIGA	MeanRankScore = 21	0.770
ENSP00000312021	FUT1	DOID:1094	Attention deficit hyperactivity disorder	TIGA	MeanRankScore = 14	0.655
ENSP00000312021	FUT1	DOID:13241	Behcet's disease	TIGA	MeanRankScore = 48	1.187
ENSP00000312021	FUT1	DOID:8778	Crohn's disease	TIGA	MeanRankScore = 89	1.882
ENSP00000312021	FUT1	DOID:9256	Colorectal cancer	TIGA	MeanRankScore = 49	1.201
ENSP00000312107	UBXN2A	DOID:1595	Endogenous depression	TIGA	MeanRankScore = 40	1.067
ENSP00000312126	ADCY4	DOID:93	Language disorder	TIGA	MeanRankScore = 36	0.996
ENSP00000312134	PRG2	DOID:535	Sleep disorder	TIGA	MeanRankScore = 47	1.170
ENSP00000312134	PRG2	DOID:8567	Hodgkin's lymphoma	TIGA	MeanRankScore = 57	1.327
ENSP00000312143	TNS3	DOID:10286	Prostate carcinoma	TIGA	MeanRankScore = 66	1.485
ENSP00000312143	TNS3	DOID:2513	Basal cell carcinoma	TIGA	MeanRankScore = 80	1.717
ENSP00000312143	TNS3	DOID:9256	Colorectal cancer	TIGA	MeanRankScore = 88	1.855
ENSP00000312150	TRIB1	DOID:0080208	non-alcoholic fatty liver disease	TIGA	MeanRankScore = 96	2.004
ENSP00000312150	TRIB1	DOID:114	Heart disease	TIGA	MeanRankScore = 94	1.976
ENSP00000312150	TRIB1	DOID:14221	Abdominal obesity-metabolic syndrome 1	TIGA	MeanRankScore = 39	1.056
ENSP00000312150	TRIB1	DOID:3083	Chronic obstructive pulmonary disease	TIGA	MeanRankScore = 33	0.959
ENSP00000312150	TRIB1	DOID:5844	Myocardial infarction	TIGA	MeanRankScore = 18	0.721
ENSP00000312150	TRIB1	DOID:7693	Abdominal aortic aneurysm	TIGA	MeanRankScore = 12	0.624
ENSP00000312150	TRIB1	DOID:8778	Crohn's disease	TIGA	MeanRankScore = 46	1.157
ENSP00000312158	BTN2A1	DOID:0060041	Autism spectrum disorder	TIGA	MeanRankScore = 91	1.904
ENSP00000312158	BTN2A1	DOID:1595	Endogenous depression	TIGA	MeanRankScore = 74	1.608
ENSP00000312158	BTN2A1	DOID:3083	Chronic obstructive pulmonary disease	TIGA	MeanRankScore = 52	1.250
ENSP00000312158	BTN2A1	DOID:3907	Lung squamous cell carcinoma	TIGA	MeanRankScore = 21	0.770
ENSP00000312158	BTN2A1	DOID:8534	Gastroesophageal reflux disease	TIGA	MeanRankScore = 76	1.644
ENSP00000312185	ELMO1	DOID:10608	Celiac disease	TIGA	MeanRankScore = 80	1.725
ENSP00000312185	ELMO1	DOID:1094	Attention deficit hyperactivity disorder	TIGA	MeanRankScore = 47	1.171
ENSP00000312185	ELMO1	DOID:12236	Primary biliary cholangitis	TIGA	MeanRankScore = 78	1.686
ENSP00000312185	ELMO1	DOID:1459	Hypothyroidism	TIGA	MeanRankScore = 35	0.984
ENSP00000312185	ELMO1	DOID:7188	Autoimmune thyroiditis	TIGA	MeanRankScore = 58	1.345
ENSP00000312185	ELMO1	DOID:8893	Psoriasis	TIGA	MeanRankScore = 47	1.173
ENSP00000312222	ZHX3	DOID:114	Heart disease	TIGA	MeanRankScore = 66	1.475
ENSP00000312222	ZHX3	DOID:1595	Endogenous depression	TIGA	MeanRankScore = 86	1.826
ENSP00000312222	ZHX3	DOID:5844	Myocardial infarction	TIGA	MeanRankScore = 30	0.903
ENSP00000312250	ADPGK	DOID:1826	Epilepsy	TIGA	MeanRankScore = 7	0.552
ENSP00000312250	ADPGK	DOID:37	Skin disease	TIGA	MeanRankScore = 7	0.552
ENSP00000312262	GRK2	DOID:10286	Prostate carcinoma	TIGA	MeanRankScore = 27	0.868
ENSP00000312273	LGI4	DOID:8567	Hodgkin's lymphoma	TIGA	MeanRankScore = 54	1.280
ENSP00000312284	SPESP1	DOID:1107	Esophageal carcinoma	TIGA	MeanRankScore = 19	0.735
ENSP00000312286	PLA2G1B	DOID:1094	Attention deficit hyperactivity disorder	TIGA	MeanRankScore = 11	0.615
ENSP00000312293	MOBP	DOID:332	Amyotrophic lateral sclerosis	TIGA	MeanRankScore = 42	1.098
ENSP00000312304	TPMT	DOID:0060224	Atrial fibrillation	TIGA	MeanRankScore = 89	1.870
ENSP00000312311	MRPL46	DOID:1595	Endogenous depression	TIGA	MeanRankScore = 7	0.557
ENSP00000312318	ZNRD2	DOID:114	Heart disease	TIGA	MeanRankScore = 89	1.867
ENSP00000312318	ZNRD2	DOID:14221	Abdominal obesity-metabolic syndrome 1	TIGA	MeanRankScore = 39	1.053
ENSP00000312318	ZNRD2	DOID:1595	Endogenous depression	TIGA	MeanRankScore = 58	1.356
ENSP00000312318	ZNRD2	DOID:6543	Acne	TIGA	MeanRankScore = 87	1.838
ENSP00000312318	ZNRD2	DOID:824	Periodontitis	TIGA	MeanRankScore = 40	1.066
ENSP00000312356	TRMT10C	DOID:1595	Endogenous depression	TIGA	MeanRankScore = 5	0.523
ENSP00000312367	CD84	DOID:12361	Graves' disease	TIGA	MeanRankScore = 86	1.819
ENSP00000312379	KMT2E	DOID:0060041	Autism spectrum disorder	TIGA	MeanRankScore = 69	1.535
ENSP00000312379	KMT2E	DOID:535	Sleep disorder	TIGA	MeanRankScore = 34	0.975
ENSP00000312385	EVX2	DOID:0050801	Androgenic alopecia	TIGA	MeanRankScore = 73	1.600
ENSP00000312385	EVX2	DOID:12169	Carpal tunnel syndrome	TIGA	MeanRankScore = 12	0.635
ENSP00000312385	EVX2	DOID:3606	Ovarian mucinous adenocarcinoma	TIGA	MeanRankScore = 88	1.861
ENSP00000312385	EVX2	DOID:4001	Ovarian carcinoma	TIGA	MeanRankScore = 92	1.934
ENSP00000312385	EVX2	DOID:784	Chronic kidney disease	TIGA	MeanRankScore = 45	1.142
ENSP00000312397	KLHL3	DOID:1094	Attention deficit hyperactivity disorder	TIGA	MeanRankScore = 27	0.862
ENSP00000312397	KLHL3	DOID:114	Heart disease	TIGA	MeanRankScore = 76	1.653
ENSP00000312399	CCDC63	DOID:114	Heart disease	TIGA	MeanRankScore = 79	1.702
ENSP00000312399	CCDC63	DOID:13189	Gout	TIGA	MeanRankScore = 90	1.895
ENSP00000312399	CCDC63	DOID:5844	Myocardial infarction	TIGA	MeanRankScore = 10	0.594
ENSP00000312399	CCDC63	DOID:9296	Cleft lip	TIGA	MeanRankScore = 7	0.555
ENSP00000312455	CFLAR	DOID:10286	Prostate carcinoma	TIGA	MeanRankScore = 24	0.821
ENSP00000312455	CFLAR	DOID:1040	Chronic lymphocytic leukemia	TIGA	MeanRankScore = 82	1.755
ENSP00000312455	CFLAR	DOID:2513	Basal cell carcinoma	TIGA	MeanRankScore = 86	1.820
ENSP00000312455	CFLAR	DOID:3908	Lung non-small cell carcinoma	TIGA	MeanRankScore = 32	0.941
ENSP00000312455	CFLAR	DOID:7148	Rheumatoid arthritis	TIGA	MeanRankScore = 41	1.083
ENSP00000312535	LRFN4	DOID:535	Sleep disorder	TIGA	MeanRankScore = 27	0.856
ENSP00000312587	COQ10A	DOID:114	Heart disease	TIGA	MeanRankScore = 89	1.880
ENSP00000312587	COQ10A	DOID:8893	Psoriasis	TIGA	MeanRankScore = 96	2.000
ENSP00000312587	COQ10A	DOID:9008	Psoriatic arthritis	TIGA	MeanRankScore = 69	1.538
ENSP00000312599	TMEM70	DOID:535	Sleep disorder	TIGA	MeanRankScore = 4	0.502
ENSP00000312617	NFYC	DOID:535	Sleep disorder	TIGA	MeanRankScore = 70	1.541
ENSP00000312624	TCAP	DOID:0050589	Inflammatory bowel disease	TIGA	MeanRankScore = 53	1.277
ENSP00000312624	TCAP	DOID:0050748	Marginal zone B-cell lymphoma	TIGA	MeanRankScore = 36	1.000
ENSP00000312624	TCAP	DOID:114	Heart disease	TIGA	MeanRankScore = 37	1.023
ENSP00000312624	TCAP	DOID:12236	Primary biliary cholangitis	TIGA	MeanRankScore = 47	1.167
ENSP00000312624	TCAP	DOID:7148	Rheumatoid arthritis	TIGA	MeanRankScore = 7	0.551
ENSP00000312624	TCAP	DOID:8577	Ulcerative colitis	TIGA	MeanRankScore = 40	1.069
ENSP00000312624	TCAP	DOID:8778	Crohn's disease	TIGA	MeanRankScore = 39	1.054
ENSP00000312634	PDLIM2	DOID:535	Sleep disorder	TIGA	MeanRankScore = 18	0.717
ENSP00000312649	PPARGC1B	DOID:2513	Basal cell carcinoma	TIGA	MeanRankScore = 31	0.932
ENSP00000312649	PPARGC1B	DOID:3083	Chronic obstructive pulmonary disease	TIGA	MeanRankScore = 31	0.932
ENSP00000312649	PPARGC1B	DOID:8923	Skin melanoma	TIGA	MeanRankScore = 86	1.829
ENSP00000312652	LEP	DOID:2508	Takayasu's arteritis	TIGA	MeanRankScore = 30	0.903
ENSP00000312663	CHRNA9	DOID:12306	Vitiligo	TIGA	MeanRankScore = 12	0.639
ENSP00000312663	CHRNA9	DOID:12361	Graves' disease	TIGA	MeanRankScore = 20	0.756
ENSP00000312663	CHRNA9	DOID:7188	Autoimmune thyroiditis	TIGA	MeanRankScore = 9	0.579
ENSP00000312671	EHBP1L1	DOID:114	Heart disease	TIGA	MeanRankScore = 89	1.867
ENSP00000312671	EHBP1L1	DOID:14221	Abdominal obesity-metabolic syndrome 1	TIGA	MeanRankScore = 39	1.053
ENSP00000312671	EHBP1L1	DOID:1595	Endogenous depression	TIGA	MeanRankScore = 58	1.356
ENSP00000312671	EHBP1L1	DOID:6543	Acne	TIGA	MeanRankScore = 87	1.838
ENSP00000312671	EHBP1L1	DOID:824	Periodontitis	TIGA	MeanRankScore = 40	1.066
ENSP00000312672	TLCD5	DOID:1067	open-angle glaucoma	TIGA	MeanRankScore = 59	1.364
ENSP00000312672	TLCD5	DOID:114	Heart disease	TIGA	MeanRankScore = 27	0.862
ENSP00000312672	TLCD5	DOID:8923	Skin melanoma	TIGA	MeanRankScore = 7	0.551
ENSP00000312675	TRIM72	DOID:12361	Graves' disease	TIGA	MeanRankScore = 36	0.998
ENSP00000312675	TRIM72	DOID:7188	Autoimmune thyroiditis	TIGA	MeanRankScore = 32	0.941
ENSP00000312700	B3GNT8	DOID:114	Heart disease	TIGA	MeanRankScore = 95	1.988
ENSP00000312700	B3GNT8	DOID:5844	Myocardial infarction	TIGA	MeanRankScore = 44	1.128
ENSP00000312700	B3GNT8	DOID:8398	Osteoarthritis	TIGA	MeanRankScore = 42	1.099
ENSP00000312700	B3GNT8	DOID:9256	Colorectal cancer	TIGA	MeanRankScore = 88	1.865
ENSP00000312706	CCDC65	DOID:11476	Osteoporosis	TIGA	MeanRankScore = 33	0.954
ENSP00000312734	RAB8B	DOID:216	Dental caries	TIGA	MeanRankScore = 91	1.915
ENSP00000312753	PHETA2	DOID:0060041	Autism spectrum disorder	TIGA	MeanRankScore = 43	1.118
ENSP00000312753	PHETA2	DOID:535	Sleep disorder	TIGA	MeanRankScore = 25	0.831
ENSP00000312767	CEP295NL	DOID:114	Heart disease	TIGA	MeanRankScore = 59	1.366
ENSP00000312770	C2orf69	DOID:0060041	Autism spectrum disorder	TIGA	MeanRankScore = 64	1.450
ENSP00000312770	C2orf69	DOID:1094	Attention deficit hyperactivity disorder	TIGA	MeanRankScore = 6	0.534
ENSP00000312770	C2orf69	DOID:11476	Osteoporosis	TIGA	MeanRankScore = 45	1.144
ENSP00000312770	C2orf69	DOID:535	Sleep disorder	TIGA	MeanRankScore = 70	1.550
ENSP00000312774	SPACA4	DOID:0060262	Gallbladder disease	TIGA	MeanRankScore = 85	1.809
ENSP00000312774	SPACA4	DOID:0080208	non-alcoholic fatty liver disease	TIGA	MeanRankScore = 21	0.770
ENSP00000312774	SPACA4	DOID:1094	Attention deficit hyperactivity disorder	TIGA	MeanRankScore = 14	0.655
ENSP00000312774	SPACA4	DOID:13241	Behcet's disease	TIGA	MeanRankScore = 48	1.187
ENSP00000312774	SPACA4	DOID:8778	Crohn's disease	TIGA	MeanRankScore = 86	1.814
ENSP00000312834	MLXIP	DOID:13189	Gout	TIGA	MeanRankScore = 51	1.246
ENSP00000312834	MLXIP	DOID:4481	Allergic rhinitis	TIGA	MeanRankScore = 49	1.201
ENSP00000312834	MLXIP	DOID:8398	Osteoarthritis	TIGA	MeanRankScore = 57	1.327
ENSP00000312942	SEZ6	DOID:1595	Endogenous depression	TIGA	MeanRankScore = 74	1.618
ENSP00000312946	STAB1	DOID:3324	Mood disorder	TIGA	MeanRankScore = 55	1.295
ENSP00000312946	STAB1	DOID:8567	Hodgkin's lymphoma	TIGA	MeanRankScore = 60	1.387
ENSP00000312981	USP39	DOID:10286	Prostate carcinoma	TIGA	MeanRankScore = 86	1.827
ENSP00000312981	USP39	DOID:114	Heart disease	TIGA	MeanRankScore = 97	2.028
ENSP00000312981	USP39	DOID:3459	Breast carcinoma	TIGA	MeanRankScore = 52	1.262
ENSP00000312981	USP39	DOID:4001	Ovarian carcinoma	TIGA	MeanRankScore = 52	1.262
ENSP00000312981	USP39	DOID:5844	Myocardial infarction	TIGA	MeanRankScore = 32	0.946
ENSP00000312987	HNF4A	DOID:0060262	Gallbladder disease	TIGA	MeanRankScore = 88	1.850
ENSP00000312987	HNF4A	DOID:14221	Abdominal obesity-metabolic syndrome 1	TIGA	MeanRankScore = 69	1.523
ENSP00000312987	HNF4A	DOID:8577	Ulcerative colitis	TIGA	MeanRankScore = 97	2.026
ENSP00000312987	HNF4A	DOID:9351	Diabetes mellitus	TIGA	MeanRankScore = 22	0.784
ENSP00000312999	GNAI2	DOID:1094	Attention deficit hyperactivity disorder	TIGA	MeanRankScore = 81	1.726
ENSP00000312999	GNAI2	DOID:535	Sleep disorder	TIGA	MeanRankScore = 93	1.945
ENSP00000313050	NIPSNAP2	DOID:114	Heart disease	TIGA	MeanRankScore = 35	0.985
ENSP00000313140	EXD2	DOID:1595	Endogenous depression	TIGA	MeanRankScore = 31	0.925
ENSP00000313158	ZNF366	DOID:0050589	Inflammatory bowel disease	TIGA	MeanRankScore = 9	0.587
ENSP00000313171	ATAD5	DOID:3459	Breast carcinoma	TIGA	MeanRankScore = 28	0.882
ENSP00000313243	HSF5	DOID:10286	Prostate carcinoma	TIGA	MeanRankScore = 24	0.821
ENSP00000313243	HSF5	DOID:10652	Alzheimer's disease	TIGA	MeanRankScore = 38	1.031
ENSP00000313243	HSF5	DOID:10763	Hypertension	TIGA	MeanRankScore = 40	1.067
ENSP00000313243	HSF5	DOID:5557	Testicular germ cell cancer	TIGA	MeanRankScore = 86	1.825
ENSP00000313350	RNASEH1	DOID:114	Heart disease	TIGA	MeanRankScore = 4	0.515
ENSP00000313391	DAB2	DOID:10871	Age related macular degeneration	TIGA	MeanRankScore = 77	1.664
ENSP00000313391	DAB2	DOID:10873	Kuhnt-Junius degeneration	TIGA	MeanRankScore = 77	1.664
ENSP00000313391	DAB2	DOID:4905	Pancreatic carcinoma	TIGA	MeanRankScore = 58	1.354
ENSP00000313391	DAB2	DOID:784	Chronic kidney disease	TIGA	MeanRankScore = 50	1.226
